Year,State,State Abbr,District,Democratic Votes,Republican Votes,Total Votes,Democratic Percentage,Republican Percentage,Voting Eligible Male,Voting Eligible Female,Voting Eligible Population,Total Population,Voter Turnout,Median Age,White,White (non Hispanic or Latino),Hispanic or Latino,Black,American Indian,Asian,Pacific,Multiracial,Male,Female,Not a citizen,Male 18+ birthright,Male 18+ bloodright,Male 18+ naturalized,Male 18+ not citizen,Female 18+ birthright,Female 18+ bloodright,Female 18+ naturalized,Female 18+ not citizen,Less than HS,HS grad,Some college,Bachelor's degree,Graduate degree,Total income,No income,Median income,Total poverty,Income below poverty (White male),Income below poverty (White female),Income above poverty (White male),Income above poverty (White female),Income below poverty (Black male),Income below poverty (Black female),Income above poverty (Black male),Income above poverty (Black female),State FIPS
2014,Delaware,DE,1,137251,85146,231617,59.26,36.76,355779,390498,746277,917060,31.04,39.1,639354,590218,78598,198028,3134,31745,494,23936,443923,473137,41352,304385,35529,15865,19664,336218,36412,17868,18544,74267,195806,168049,108647,74117,747226,90253,30062,891493,24518,33555,279493,286866,15211,21310,72338,80176,10
2014,Florida,FL,1,54976,165086,235343,23.36,70.15,290609,294694,585303,720838,40.21,38.4,559415,534947,41544,96120,4501,18329,1604,29499,362116,358722,17408,266761,15717,8131,7586,259756,21816,13122,8694,53377,137660,171228,79965,43639,590664,81273,25380,687234,31545,35285,236654,235623,12019,13702,28768,32602,12
2014,Florida,FL,2,126096,123262,249780,50.48,49.35,291624,288051,579675,705039,43.09,36.3,490089,462011,39153,173210,3352,13546,250,17669,356925,348114,18594,267897,16570,7157,9413,261635,17155,9261,7894,65556,134368,137824,74393,48530,586844,107145,23753,656316,34822,39505,194727,195476,22894,26528,49449,55941,12
2014,Florida,FL,3,73910,148691,228809,32.3,64.98,289849,294256,584105,704221,39.17,38.3,557228,513407,57600,95275,2119,21012,419,19229,353941,350280,24706,256611,22676,10562,12114,254654,25176,14426,10750,61614,143838,147623,66487,45701,584571,108909,23247,664777,40467,47802,221797,223228,12190,15580,27319,27824,12
2014,Florida,FL,4,0,177887,227253,0.0,78.28,284754,306829,591583,711805,38.41,37.5,549777,505561,57124,98158,2243,31955,644,21180,348561,363244,32520,239540,29682,15532,14150,250653,35873,20303,15570,45513,136050,160913,98344,46630,581597,82983,30019,695854,27066,32916,236233,242880,7715,10236,36821,38792,12
2014,Florida,FL,5,112340,59237,171577,65.47,34.53,265141,298790,563931,702714,30.43,34.2,275511,219421,86494,368170,1758,16379,660,19765,337924,364790,47795,208917,38891,17333,21558,234871,42965,20954,22011,84701,154338,137923,49782,21825,554617,100038,19827,685774,24888,29536,108008,105467,50548,66562,114292,128449,12
2014,Florida,FL,6,99563,166254,265817,37.46,62.54,293122,318094,611216,716304,43.49,46.1,604703,568379,51642,67103,1915,13749,496,14492,348491,367813,22452,255853,23942,13327,10615,271914,28395,17785,10610,56758,155631,166448,91048,50052,605966,89191,24455,702508,35660,42934,253356,263674,10502,12188,19843,20825,12
2014,Florida,FL,7,73011,144474,227164,32.14,63.6,290194,315828,606022,712793,37.48,37.7,578734,467437,143539,65144,1740,25745,567,20467,348138,364655,35070,233890,35778,20526,15252,248379,42017,25432,16585,40161,122002,154094,104260,55563,588234,98157,26558,691566,31947,33977,243100,252944,7536,7395,22532,24630,12
2014,Florida,FL,8,93724,180728,274513,34.14,65.84,290436,317592,608028,704638,45.15,46.8,589975,537755,67472,70183,1884,14106,504,18212,343564,361074,26412,247529,27399,15508,11891,261372,34323,21897,12426,53122,153101,173285,85536,51555,596126,81658,25039,695787,31500,40567,253467,257881,9436,10429,23205,25490,12
2014,Florida,FL,9,93850,74963,173878,53.97,43.11,305862,330750,636612,745639,27.31,34.7,557259,276710,346764,83404,2191,32157,946,24140,366210,379429,75992,205134,67069,33659,33410,213050,76647,41053,35594,72103,144733,151439,79116,33919,595098,102727,22140,738338,41689,51485,230556,228715,8385,9700,30485,32868,12
2014,Florida,FL,10,89426,143128,232574,38.45,61.54,299050,319644,618694,727409,37.59,40.4,558524,471097,120833,90415,2119,28524,493,19122,356687,370722,48377,232698,44567,21785,22782,246995,47104,25545,21559,58709,149219,155975,96921,48998,597105,84303,25894,717894,29772,36862,239371,246437,9663,11044,32038,34712,12
2014,Florida,FL,11,90786,181508,272294,33.34,66.66,294572,322940,617512,709489,44.1,51.9,616480,565132,64770,60144,2484,8881,238,13154,345249,364240,16986,263514,19681,11377,8304,281791,24292,16857,7435,73167,198120,173382,63742,35731,611720,84058,21587,686108,40305,47652,249485,264487,7725,9389,17789,18055,12
2014,Florida,FL,12,0,0,0,,,285814,318164,603978,709722,0.0,44.5,630191,558341,86406,33007,1853,18825,496,17093,343495,366227,28129,238400,29802,17612,12190,257731,36918,23515,13403,52112,157307,163694,92901,46633,589657,82804,26288,700348,32981,40401,267615,281208,3286,3223,12487,12870,12
2014,Florida,FL,13,0,168172,223576,0.0,75.22,298180,330829,629009,701045,35.54,47.2,608827,555329,64640,40932,1901,24655,599,16833,337507,363538,37708,239164,38268,20748,17520,262273,43073,25483,17590,56981,159799,167766,97702,50790,603405,71350,26451,689228,32612,40047,256313,270402,6263,6767,12267,13855,12
2014,Florida,FL,14,0,0,0,,,294850,321853,616703,725056,0.0,35.7,457027,298590,204945,191798,5060,21124,637,20102,354126,370930,68958,214617,55964,24269,31695,230835,60937,30081,30856,75644,145529,139383,83209,44199,589713,89023,23963,713123,37447,42182,184686,184524,26261,33510,61568,67484,12
2014,Florida,FL,15,84832,128750,213582,39.72,60.28,276623,307143,583766,716560,36.59,37.4,549037,452162,128494,97363,2473,23066,384,20574,347447,369113,42134,224686,35769,16168,19601,247078,39282,20783,18499,60941,146710,138712,80776,43192,577238,96794,26212,702319,33955,40284,228964,235154,10165,11741,34747,38598,12
2014,Florida,FL,16,105483,169126,274829,38.38,61.54,298612,333756,632368,717249,43.46,50.4,629963,564891,82514,47604,2012,11463,296,11957,344275,372974,45057,240336,39733,18543,21190,268974,42654,22128,20526,53003,167434,162981,96325,65113,614400,69204,26367,707582,30100,38453,268390,285204,6843,8498,14725,16175,12
2014,Florida,FL,17,82263,141493,223756,36.76,63.24,298746,305970,604716,711159,37.0,46.7,601081,499743,126602,64570,2452,10102,256,12498,356140,355019,47623,243893,39749,15104,24645,250007,37648,18315,19333,89297,181958,152711,61916,33660,595235,91835,22091,690875,42960,50824,246644,248187,7280,7518,20324,22474,12
2014,Florida,FL,18,151478,101896,253374,59.78,40.22,296000,326851,622851,706940,40.68,46.4,568846,491681,102434,87811,2267,13912,484,15049,342330,364610,45702,226937,45492,23571,21921,247097,49991,29763,20228,57675,148582,162501,95229,56953,594730,78592,26934,699620,26809,32850,245668,258911,10303,10961,29844,34239,12
2014,Florida,FL,19,80824,159354,246861,32.74,64.55,306003,333481,639484,723552,38.6,48.7,621652,517763,131400,57108,2440,10239,93,10885,352390,371162,69075,232583,53243,20177,33066,250790,56459,26232,30227,64187,159274,157912,99643,61911,615292,80732,26150,712086,34727,41196,263923,273183,7886,9327,18139,19641,12
2014,Florida,FL,20,128498,28968,157466,81.6,18.4,312536,346589,659125,724296,23.89,36.4,291370,174432,146899,382235,2049,14029,258,16035,351223,373073,120839,162696,102557,47283,55274,172121,114616,59852,54764,98941,163020,131929,58596,26025,581351,108441,20524,706584,23068,26253,118381,114456,47977,59547,123858,143201,12
2014,Florida,FL,21,153395,0,153970,99.63,0.0,307964,359375,667339,724095,23.07,43.5,570602,437441,153913,93115,1695,25510,332,16952,344891,379204,82630,184940,79076,43948,35128,209070,94888,55417,39471,46558,136953,153141,111176,64748,597880,82739,27916,721554,22402,31966,247968,266432,6754,9227,37095,39465,12
2014,Florida,FL,22,125404,90685,216096,58.03,41.97,334077,338889,672966,716067,32.11,44.8,583251,454520,152960,83032,1357,15623,421,14941,360957,355110,95396,216795,82004,35278,46726,212869,83449,42571,40878,61795,128752,154063,123889,71990,615451,73868,29288,706957,34663,39201,256703,245917,10319,11819,28733,30176,12
2014,Florida,FL,23,103269,61519,164788,62.67,37.33,339552,378353,717905,725025,22.95,40.9,556742,330505,278016,83057,2485,24916,420,20028,353268,371757,123575,157026,118018,64508,53510,162547,136030,79776,56254,53863,124190,149053,112544,77656,600151,89633,27778,720244,29892,36456,240177,246871,7948,9132,32095,32897,12
2014,Florida,FL,24,129192,15239,149918,86.18,10.16,321713,373616,695329,717150,21.56,35.3,269157,87092,227000,401447,980,12413,185,12275,341480,375670,135982,130408,126947,64358,62589,148210,143929,81477,62452,99864,148117,130170,61555,34293,577668,122955,20344,704429,26464,30887,103151,102147,47578,63270,133077,152018,12
2014,Florida,FL,25,0,0,0,,,352632,399014,751646,720794,0.0,39.1,617535,141873,513325,53322,1411,15200,38,10111,349301,371493,181509,104209,165058,83365,81693,105499,186992,106523,80469,97556,147413,125174,80273,41356,591225,119450,21791,711566,44940,57039,248537,261551,4812,5387,19233,20527,12
2014,Florida,FL,26,78306,83031,161337,48.54,51.46,366321,413774,780095,732043,20.68,39.7,621102,144786,501574,73296,1564,13089,328,10376,360406,371637,142337,131419,150211,84691,65520,120407,179225,114142,65083,89301,143125,138885,91844,44731,609484,124197,22759,716989,41417,48531,257082,265249,8285,10188,24138,25072,12
2014,Florida,FL,27,0,0,0,,,363867,408693,772560,730150,0.0,39.8,633118,127674,539134,57818,816,12284,80,10761,357609,372541,196854,101918,176313,85636,90677,102881,196955,108857,88098,114557,136829,112852,87620,59242,603343,110843,20312,720555,55824,68465,250471,251032,8745,8954,19251,19402,12
2014,Georgia,GA,1,61175,95337,156512,39.09,60.91,266350,283254,549604,710221,28.48,34.7,452261,427465,45177,210657,2281,12167,881,16737,348811,361410,22558,243367,16866,6117,10749,258133,17449,7672,9777,62129,142316,141034,69518,41192,563246,92627,24719,684988,25820,34140,191425,187744,23961,33559,68776,74149,13
2014,Georgia,GA,2,96363,66537,162900,59.15,40.85,257565,273368,530933,694393,30.68,35.2,301985,286007,32979,356855,1043,7280,468,13101,341657,352736,16108,240264,13266,4035,9231,258612,10248,4508,5740,92707,149037,128503,43695,27767,549902,109760,19887,652825,18524,23210,120893,120925,53923,74416,100132,108343,13
2014,Georgia,GA,3,0,156277,156277,0.0,100.0,255234,282913,538147,703287,29.04,37.6,499452,472680,39038,165385,1618,12226,155,15651,340930,362357,20589,232700,16147,6387,9760,259048,16151,7714,8437,67050,144412,133825,71410,40383,556479,91822,25966,689514,26262,33702,215259,217345,16960,25663,56106,60413,13
2014,Georgia,GA,4,161211,0,161320,99.93,0.0,262591,308235,570826,711856,28.26,35.1,218785,186899,65956,413759,1401,34294,461,15469,335824,376032,63881,189514,51371,21706,29665,232858,51068,24309,26759,58678,116353,147956,85247,49096,556947,96874,25978,703589,12943,16182,91457,95962,35194,44787,150381,178166,13
2014,Georgia,GA,5,170326,0,170326,100.0,0.0,282870,303254,586124,716450,29.06,33.2,234893,203059,56193,418806,1796,28838,125,15076,349350,367100,45635,238216,34259,10395,23864,263639,28940,10675,18265,63716,109874,113842,106683,74231,586345,100634,24968,677672,14561,15870,99727,89482,53489,70927,132439,145806,13
2014,Georgia,GA,6,71486,139018,210504,33.96,66.04,288665,303491,592156,715913,35.55,37.5,510708,447551,88080,93986,2271,72079,440,16590,355836,360077,88218,194303,68784,25578,43206,208647,65398,29446,35952,33025,67452,107346,175801,102998,567042,83701,39253,713006,18749,20884,236355,233314,6578,7843,37396,41029,13
2014,Georgia,GA,7,60112,113557,173669,34.61,65.39,288554,301493,590047,727878,29.43,34.8,428580,352820,137284,136404,2669,87151,217,17815,360261,367617,100721,172116,81722,34716,47006,185279,79964,36250,43714,53076,101301,128622,120354,54533,553666,102155,30855,721416,18777,21108,191231,193991,7565,10242,55729,60919,13
2014,Georgia,GA,8,0,129938,130057,0.0,99.91,259825,278321,538146,699609,24.17,36.3,449252,425642,42191,211583,760,9244,141,13389,343104,356505,22813,239089,16646,4090,12556,259428,13618,5275,8343,82026,155314,129854,51855,33885,556830,109258,22451,673740,29784,37007,184360,185505,30513,39846,61569,67394,13
2014,Georgia,GA,9,34988,146059,181047,19.33,80.67,266685,281607,548292,702933,33.02,39.5,611503,550677,85779,49052,2126,8089,142,10014,346788,356145,39463,233535,26344,6806,19538,250780,23750,7077,16673,89981,157739,127285,61052,35211,562900,90742,22713,688319,46026,54564,250832,250082,6566,8000,15175,15795,13
2014,Georgia,GA,10,65777,130703,196480,33.48,66.52,265062,286094,551156,705185,35.65,36.1,489694,465940,36159,177161,1425,14601,239,13750,344402,360783,20644,240475,17185,7402,9783,260068,17574,8452,9122,71235,145980,123469,64284,42530,564853,105811,23457,679518,31110,36759,203004,204318,23043,31075,53189,60746,13
2014,Georgia,GA,11,0,161532,161532,0.0,100.0,271769,291363,563132,711199,28.68,35.8,530454,483889,80544,113425,2430,22400,283,13751,347476,363723,54182,216265,41307,14197,27110,236974,38822,15567,23255,50516,107513,129519,118474,59961,562279,82798,30980,699865,22474,29963,234208,237181,9093,11376,42507,46805,13
2014,Georgia,GA,12,75478,91336,166814,45.25,54.75,264934,277418,542352,702694,30.76,34.8,416758,396142,39013,244623,1728,11448,544,13394,347512,355182,17956,245890,14086,4958,9128,257297,13714,6407,7307,77061,155484,125838,54805,33631,559337,111988,21813,668599,29860,38597,167758,165866,32748,43830,71378,78942,13
2014,Georgia,GA,13,159445,0,159445,100.0,0.0,249163,294503,543666,710658,29.33,34.6,248773,206837,73761,403248,1245,17942,116,14969,334542,376116,45157,198055,36111,14997,21114,241050,36765,16688,20077,58827,125336,141887,78802,42847,546375,95387,27061,703148,17439,19417,104451,105165,33294,44700,147005,173609,13
2014,Georgia,GA,14,0,118782,118782,0.0,100.0,257015,272842,529857,695480,22.42,37.1,596136,543109,74563,61782,2344,6436,105,11165,341502,353978,32913,227286,22590,7139,15451,244641,21414,6787,14627,99333,153975,125097,46730,27918,546414,87297,22596,681219,43426,53643,244476,244878,5786,9253,21636,21339,13
2014,Hawaii,HI,1,93390,86454,179902,51.91,48.06,313620,329381,643001,696823,27.98,39.0,129021,116862,54053,15239,830,352499,54255,139242,351092,345731,67721,215069,61542,37009,24533,189909,88031,51441,36590,47662,123995,150811,108609,55838,576987,70583,32353,677836,5488,5442,64852,46872,460,609,8006,4977,15
2014,Hawaii,HI,2,142010,33630,180415,78.71,18.64,288055,291834,579889,695881,31.11,37.3,221613,201545,79432,11674,1895,177408,84480,189191,350314,345567,40653,230564,36965,20526,16439,216933,47102,27799,19303,40559,143418,154678,83103,42190,558382,76845,28932,677539,12847,13789,98068,88660,652,690,5416,3387,15
2014,Idaho,ID,1,77277,143580,220864,34.99,65.01,301524,307092,608616,806371,36.29,36.9,750377,685142,82899,3206,10344,9709,888,19806,404013,402358,22604,278548,16738,6238,10500,280912,17995,8185,9810,55116,151199,191662,87143,37803,629435,83470,23938,788405,48868,55810,316584,313086,293,250,1406,988,16
2014,Idaho,ID,2,82801,131492,214293,38.64,61.36,294799,299691,594490,793093,36.05,33.5,718355,647919,103475,6128,10019,12040,1289,19750,397665,395428,38802,259754,26695,8350,18345,265306,24968,9417,15551,55138,130401,173857,89508,43660,611132,71526,22893,779970,48335,57526,304578,296492,988,629,2399,1765,16
2014,Illinois,IL,1,162268,59749,222017,73.09,26.91,259815,309151,568966,714887,39.02,37.7,289862,255032,66878,369825,1524,13990,131,12225,334369,380518,25451,223727,24218,11870,12348,273248,23668,12235,11433,56426,132173,156070,76355,49432,577353,100707,25688,702414,10559,12519,128750,131707,42452,60769,119912,142513,17
2014,Illinois,IL,2,160337,43799,204266,78.49,21.44,250752,301218,551970,711167,37.01,37.4,269306,207949,94124,395598,1452,5228,89,14325,332824,378343,23609,218649,21479,10624,10855,267031,22493,11694,10799,63613,135884,163658,60788,37520,563323,100549,24730,701168,15342,17719,113865,116932,43411,58068,132787,157392,17
2014,Illinois,IL,3,116764,64091,180855,64.56,35.44,298847,314526,613373,718749,29.49,36.9,556418,434466,217428,31010,2555,27100,11,14369,352497,366252,75644,191251,71969,35627,36342,204532,72197,37797,34400,75790,144327,132301,77625,44291,571270,93152,28875,708971,24227,30213,245919,250687,2792,3372,9808,11679,17
2014,Illinois,IL,4,79666,22278,101944,78.15,21.85,301105,294935,596040,708847,17.1,31.4,423270,150039,501600,30926,2605,21512,271,16211,358480,350367,169730,135321,126245,39539,86706,138891,114516,41528,72988,140217,122561,90845,57822,26642,546263,110002,21953,704295,39250,45751,173825,161986,5070,6425,9244,9438,17
2014,Illinois,IL,5,116364,56350,184019,63.23,30.62,330102,349143,679245,727898,27.09,34.8,590191,503760,141651,20400,1829,48760,106,19245,359772,368126,70559,215248,74585,40269,34316,225577,77593,45973,31620,52275,98194,108200,161474,103277,611996,71343,37317,718154,25463,29398,262383,265879,1987,2856,7890,6243,17
2014,Illinois,IL,6,78465,160287,238752,32.86,67.14,289530,312818,602348,723415,39.64,40.5,613927,565285,66912,18122,991,62442,86,13126,354582,368833,43280,216323,46120,27087,19033,231936,50274,30608,19666,27652,86033,128862,150254,97289,580401,75901,40297,714095,12203,15676,285533,292766,1457,1602,7094,7434,17
2014,Illinois,IL,7,155110,27168,182278,85.1,14.9,277105,318275,595380,721454,30.62,33.1,238796,195029,96640,375995,1288,45257,184,14297,342541,378913,52531,218370,42401,16334,26067,256802,42583,18890,23693,77239,107320,110524,100234,82197,587460,113201,26801,699049,10734,14395,102778,101913,56799,75940,107390,124973,17
2014,Illinois,IL,8,84178,66878,151056,55.73,44.27,308407,320389,628796,715612,24.02,35.8,496422,385908,195440,33673,2369,90313,396,14810,355577,360035,112113,168812,96805,42790,54015,180320,94529,45540,48989,67408,121904,133216,105406,50547,569015,80129,30759,710132,18910,23375,224370,225886,3783,5211,11452,12465,17
